No,Time,Replicate,media,OD,Strain
3618,51,1,DM29,0.16870001,MS014
3619,51,1,DM29 + Glucose,0.115600005,MS014
3620,51,1,DM29 + Galactose,0.224399999,MS014
3621,51,1,DM29 + Mucin Type II,0.345600009,MS014
3622,51,1,DM29 + GlcNAc,0.079099998,MS014
3623,51,1,DM29 + Sialic Acid,0.119699992,MS014
3624,51,2,DM29,0.154000014,MS014
3625,51,2,DM29 + Glucose,0.113800004,MS014
3626,51,2,DM29 + Galactose,0.234500006,MS014
3627,51,2,DM29 + Mucin Type II,0.2949,MS014
3628,51,2,DM29 + GlcNAc,0.079999998,MS014
3629,51,2,DM29 + Sialic Acid,0.075199999,MS014
3630,51,3,DM29,0.142100006,MS014
3631,51,3,DM29 + Glucose,0.104300007,MS014
3632,51,3,DM29 + Galactose,0.200799987,MS014
3633,51,3,DM29 + Mucin Type II,0.316600025,MS014
3634,51,3,DM29 + GlcNAc,0.073599994,MS014
3635,51,3,DM29 + Sialic Acid,0.076200001,MS014
3636,54,1,DM29,0.145200014,MS014
3637,54,1,DM29 + Glucose,0.113399997,MS014
3638,54,1,DM29 + Galactose,0.208399996,MS014
3639,54,1,DM29 + Mucin Type II,0.351599991,MS014
3640,54,1,DM29 + GlcNAc,0.079399988,MS014
3641,54,1,DM29 + Sialic Acid,0.114499994,MS014
3642,54,2,DM29,0.147799999,MS014
3643,54,2,DM29 + Glucose,0.1118,MS014
3644,54,2,DM29 + Galactose,0.231100008,MS014
3645,54,2,DM29 + Mucin Type II,0.301800013,MS014
3646,54,2,DM29 + GlcNAc,0.078999996,MS014
3647,54,2,DM29 + Sialic Acid,0.076400004,MS014
3648,54,3,DM29,0.135899991,MS014
3649,54,3,DM29 + Glucose,0.1021,MS014
3650,54,3,DM29 + Galactose,0.166499987,MS014
3651,54,3,DM29 + Mucin Type II,0.325699985,MS014
3652,54,3,DM29 + GlcNAc,0.072999999,MS014
3653,54,3,DM29 + Sialic Acid,0.075500004,MS014
3654,57,1,DM29,0.112300008,MS014
3655,57,1,DM29 + Glucose,0.109999999,MS014
3656,57,1,DM29 + Galactose,0.165399984,MS014
3657,57,1,DM29 + Mucin Type II,0.342999995,MS014
3658,57,1,DM29 + GlcNAc,0.122099996,MS014
3659,57,1,DM29 + Sialic Acid,0.099,MS014
3660,57,2,DM29,0.137400001,MS014
3661,57,2,DM29 + Glucose,0.109500006,MS014
3662,57,2,DM29 + Galactose,0.227500007,MS014
3663,57,2,DM29 + Mucin Type II,0.306400001,MS014
3664,57,2,DM29 + GlcNAc,0.077999994,MS014
3665,57,2,DM29 + Sialic Acid,0.106499992,MS014
3666,57,3,DM29,0.124799997,MS014
3667,57,3,DM29 + Glucose,0.100500002,MS014
3668,57,3,DM29 + Galactose,0.130199984,MS014
3669,57,3,DM29 + Mucin Type II,0.332700014,MS014
3670,57,3,DM29 + GlcNAc,0.090599999,MS014
3671,57,3,DM29 + Sialic Acid,0.142899997,MS014
3672,60,1,DM29,0.06310001,MS014
3673,60,1,DM29 + Glucose,0.111300006,MS014
3674,60,1,DM29 + Galactose,0.126099989,MS014
3675,60,1,DM29 + Mucin Type II,0.355100036,MS014
3676,60,1,DM29 + GlcNAc,0.118899986,MS014
3677,60,1,DM29 + Sialic Acid,0.093100004,MS014
3678,60,2,DM29,0.131900012,MS014
3679,60,2,DM29 + Glucose,0.109400004,MS014
3680,60,2,DM29 + Galactose,0.231800005,MS014
3681,60,2,DM29 + Mucin Type II,0.31279999,MS014
3682,60,2,DM29 + GlcNAc,0.087199986,MS014
3683,60,2,DM29 + Sialic Acid,0.0814,MS014
3684,60,3,DM29,0.109800011,MS014
3685,60,3,DM29 + Glucose,0.100500002,MS014
3686,60,3,DM29 + Galactose,0.122199997,MS014
3687,60,3,DM29 + Mucin Type II,0.338100016,MS014
3688,60,3,DM29 + GlcNAc,0.157799989,MS014
3689,60,3,DM29 + Sialic Acid,0.072900005,MS014
3690,63,1,DM29,0.045600012,MS014
3691,63,1,DM29 + Glucose,0.110100001,MS014
3692,63,1,DM29 + Galactose,0.076299995,MS014
3693,63,1,DM29 + Mucin Type II,0.359600008,MS014
3694,63,1,DM29 + GlcNAc,0.132200003,MS014
3695,63,1,DM29 + Sialic Acid,0.114399992,MS014
3696,63,2,DM29,0.109600007,MS014
3697,63,2,DM29 + Glucose,0.107800007,MS014
3698,63,2,DM29 + Galactose,0.211300001,MS014
3699,63,2,DM29 + Mucin Type II,0.318000019,MS014
3700,63,2,DM29 + GlcNAc,0.110799998,MS014
3701,63,2,DM29 + Sialic Acid,0.097199999,MS014
3702,63,3,DM29,0.107299998,MS014
3703,63,3,DM29 + Glucose,0.099000007,MS014
3704,63,3,DM29 + Galactose,0.104900002,MS014
3705,63,3,DM29 + Mucin Type II,0.343600035,MS014
3706,63,3,DM29 + GlcNAc,0.119599998,MS014
3707,63,3,DM29 + Sialic Acid,0.091400005,MS014
3708,66,1,DM29,0.052699998,MS014
3709,66,1,DM29 + Glucose,0.112100005,MS014
3710,66,1,DM29 + Galactose,0.055799991,MS014
3711,66,1,DM29 + Mucin Type II,0.394400001,MS014
3712,66,1,DM29 + GlcNAc,0.109799996,MS014
3713,66,1,DM29 + Sialic Acid,0.133299984,MS014
3714,66,2,DM29,0.112500012,MS014
3715,66,2,DM29 + Glucose,0.108400002,MS014
3716,66,2,DM29 + Galactose,0.174500003,MS014
3717,66,2,DM29 + Mucin Type II,0.324699998,MS014
3718,66,2,DM29 + GlcNAc,0.1197,MS014
3719,66,2,DM29 + Sialic Acid,0.088700004,MS014
3720,66,3,DM29,0.111900002,MS014
3721,66,3,DM29 + Glucose,0.099700004,MS014
3722,66,3,DM29 + Galactose,0.0801,MS014
3723,66,3,DM29 + Mucin Type II,0.356700003,MS014
3724,66,3,DM29 + GlcNAc,0.087599993,MS014
3725,66,3,DM29 + Sialic Acid,0.041399993,MS014
